doc_x,sdg_x,score_a_norm,fuzz_x,rc2_x,rc_rank2_x,index1,doc_y,sdg_y,score_b_norm,fuzz_y,rc2_y,rc_rank2_y,doc,sdg,score_c_norm,fuzz,rc2,rc_rank2,dispersion
wp25_2006,15,0.01340885323241381,-807,560.9995822256531,13,1390,wp25_2006,5,0.012861265632188711,-585,560.9997461138777,14,wp25_2006,12,0.0,142,360.0000189306643,12,5.7584891808342177e-05
wp25_2006,16,0.0008651515969937454,-508,313.99969040246805,10,1391,wp25_2006,14,0.002300388974863022,-575,564.9997938995224,15,wp25_2006,13,0.0,-214,301.99999135142195,9,1.3500305087142081e-06
wp25_2006,7,0.00024744129820768656,391,708.0002778027163,16,1392,wp25_2006,7,0.0023003889748630193,391,708.0002778027163,16,wp25_2006,14,0.0,-575,564.9997938995224,15,1.5946017991357614e-06
wp25_2006,6,0.0,491,774.0004024324503,17,1393,wp25_2006,6,0.0,491,774.0004024324503,17,wp25_2006,15,0.0,-807,560.9995822256531,13,
wp24_2006,17,1.0,-966,6.0,1,1394,wp24_2006,17,1.0,-966,6.0,1,wp24_2006,8,1.0,-853,25.999981071431698,2,
wp24_2006,9,0.7093022591807611,-549,196.99999842550216,7,1395,wp24_2006,10,0.3239339752407153,-817,48.99994729854385,4,wp24_2006,17,0.39992800575953924,-966,6.0,1,0.04166603927022167
wp24_2006,12,0.6156827026712656,622,43.00000617506044,3,1396,wp24_2006,8,0.3191196698762037,-853,25.999981071431698,2,wp24_2006,10,0.13336933045356372,-817,48.99994729854385,4,0.05917983500604039
wp24_2006,8,0.5271480739044333,-853,25.999981071431698,2,1397,wp24_2006,2,0.21664374140302614,-785,184.99996839738907,6,wp24_2006,12,0.13336933045356372,622,43.00000617506044,3,0.04306821113581169
wp24_2006,2,0.3562910443371119,-785,184.99996839738907,6,1398,wp24_2006,12,0.2001375515818432,622,43.00000617506044,3,wp24_2006,1,0.06659467242620591,833,138.0000795371381,5,0.02102360029519814
wp24_2006,10,0.34203014549037575,-817,48.99994729854385,4,1399,wp24_2006,16,0.1685006877579092,-29,435.9999794144316,11,wp24_2006,4,0.06659467242620591,685,250.0001221582086,8,0.019393668080632046
wp24_2006,1,0.2904175329698518,833,138.0000795371381,5,1400,wp24_2006,9,0.1502751031636864,-549,196.99999842550216,7,wp24_2006,2,0.0,-785,184.99996839738907,6,0.021094141786521255
wp24_2006,13,0.22543937831276986,-980,307.99986935190606,9,1401,wp24_2006,1,0.03197310102399513,833,138.0000795371381,5,wp24_2006,3,0.0,-818,553.9993299861364,16,0.014879065488519305
wp24_2006,4,0.0808516195542922,685,250.0001221582086,8,1402,wp24_2006,11,0.020785572367415562,223,346.00006474211386,10,wp24_2006,5,0.0,550,594.0003354565833,17,0.0017628257379748607
wp24_2006,14,0.011329694097927105,-191,499.9999558850658,12,1403,wp24_2006,13,0.009628610729023386,-980,307.99986935190606,9,wp24_2006,6,0.0,443,509.00022933623364,14,3.7327632925271564e-05
wp24_2006,11,0.0056985806371629665,223,346.00006474211386,10,1404,wp24_2006,3,0.00894085281980743,-818,553.9993299861364,16,wp24_2006,7,0.0,437,544.0001566804658,15,2.0487499888342873e-05
wp24_2006,7,0.0003549523744413087,437,544.0001566804658,15,1405,wp24_2006,4,0.007565337001375517,685,250.0001221582086,8,wp24_2006,9,0.0,-549,196.99999842550216,7,1.8224993600138696e-05
wp24_2006,15,3.3863025540247696e-05,466,509.0002022411834,13,1406,wp24_2006,6,0.005502063273727649,443,509.00022933623364,14,wp24_2006,11,0.0,223,346.00006474211386,10,1.002917682114635e-05
wp24_2006,6,1.9059584197874204e-05,443,509.00022933623364,14,1407,wp24_2006,15,0.004126547455295736,466,509.0002022411834,13,wp24_2006,13,0.0,-980,307.99986935190606,9,5.65003562996226e-06
wp24_2006,5,1.779286698776988e-05,550,594.0003354565833,17,1408,wp24_2006,5,0.002751031636863824,550,594.0003354565833,17,wp24_2006,14,0.0,-191,499.9999558850658,12,2.5065143043824767e-06
wp24_2006,16,8.663401111892646e-07,-29,435.9999794144316,11,1409,wp24_2006,7,0.0,437,544.0001566804658,15,wp24_2006,15,0.0,466,509.0002022411834,13,2.5018172941847575e-13
wp24_2006,3,0.0,-818,553.9993299861364,16,1410,wp24_2006,14,0.0,-191,499.9999558850658,12,wp24_2006,16,0.0,-29,435.9999794144316,11,
wp23_2006,13,1.0,-344,313.99999985088414,9,1411,wp23_2006,17,1.0,-892,8.999997526851624,1,wp23_2006,10,1.0,-655,18.99999351720657,2,
wp23_2006,17,0.8240436599178926,-892,8.999997526851624,1,1412,wp23_2006,16,0.5963471761671663,881,29.0000195436599,3,wp23_2006,17,0.5500550055005501,-892,8.999997526851624,1,0.021509739421149646
wp23_2006,10,0.5687715026592447,-655,18.99999351720657,2,1413,wp23_2006,10,0.3181746407705667,-655,18.99999351720657,2,wp23_2006,16,0.4499449944994499,881,29.0000195436599,3,0.01571365872528966
wp23_2006,16,0.4063253731217531,881,29.0000195436599,3,1414,wp23_2006,2,0.3094899731564818,-257,240.99995425468848,6,wp23_2006,1,0.049944994499449946,-23,152.9999969360012,5,0.03395794414991489
wp23_2006,5,0.2711522396901587,32,246.00000130410262,7,1415,wp23_2006,3,0.2100110532133268,154,425.00010931275733,13,wp23_2006,5,0.049944994499449946,32,246.00000130410262,7,0.013048672193475226
wp23_2006,8,0.09792249587609636,290,97.00001872467969,4,1416,wp23_2006,8,0.0978998894678667,290,97.00001872467969,4,wp23_2006,6,0.049944994499449946,942,477.0004879236536,15,0.0007669188501379472
wp23_2006,11,0.08692593251002259,802,274.0000766131728,8,1417,wp23_2006,4,0.09417788906183029,-814,336.9997086518621,10,wp23_2006,8,0.049944994499449946,290,97.00001872467969,4,0.0005627882685562966
wp23_2006,1,0.07571479629742868,-23,152.9999969360012,5,1418,wp23_2006,1,0.06988357012042465,-23,152.9999969360012,5,wp23_2006,2,0.0,-257,240.99995425468848,6,0.0017750744916441344
wp23_2006,2,0.05175626416325696,-257,240.99995425468848,6,1419,wp23_2006,11,0.05186507791908074,802,274.0000766131728,8,wp23_2006,3,0.0,154,425.00010931275733,13,0.0008947848380204349
wp23_2006,9,0.009655995132111145,-674,364.9998446103272,11,1420,wp23_2006,15,0.04263382283278065,-14,412.9999939281063,12,wp23_2006,4,0.0,-814,336.9997086518621,10,0.0004997363685305546
wp23_2006,12,0.008111036614658437,-487,460.99985844740445,14,1421,wp23_2006,9,0.03552818569398388,-674,364.9998446103272,11,wp23_2006,7,0.0,-393,512.9997604001625,16,0.00034662349288474783
wp23_2006,4,0.0008065727398620598,-814,336.9997086518621,10,1422,wp23_2006,7,0.028422548555187097,-393,512.9997604001625,16,wp23_2006,9,0.0,-674,364.9998446103272,11,0.00026185565769821237
wp23_2006,15,0.00021509398594114133,-14,412.9999939281063,12,1423,wp23_2006,13,0.02186349888860545,-344,313.99999985088414,9,wp23_2006,11,0.0,802,274.0000766131728,8,0.00015778538065075668
wp23_2006,6,0.00020550542788554997,942,477.0004879236536,15,1424,wp23_2006,5,0.01263224380230538,32,246.00000130410262,7,wp23_2006,12,0.0,-487,460.99985844740445,14,5.233994043134191e-05
wp23_2006,7,3.6831285415871615e-05,-393,512.9997604001625,16,1425,wp23_2006,12,0.01263224380230538,-487,460.99985844740445,14,wp23_2006,13,0.0,-344,313.99999985088414,9,5.3036559415847486e-05
wp23_2006,3,3.9921175644716134e-08,154,425.00010931275733,13,1426,wp23_2006,6,0.011053213327017208,942,477.0004879236536,15,wp23_2006,14,0.0,879,722.0007204446392,17,4.072436119895795e-05
wp23_2006,14,0.0,879,722.0007204446392,17,1427,wp23_2006,14,0.0,879,722.0007204446392,17,wp23_2006,15,0.0,-14,412.9999939281063,12,
wp22_2006,8,1.0,849,14.000000008394496,1,1428,wp22_2006,3,1.0,690,161.00024690053633,5,wp22_2006,1,1.0,312,14.000003085768885,2,
wp22_2006,4,0.8113585719192226,838,38.00000235714774,3,1429,wp22_2006,1,0.48244129579688827,312,14.000003085768885,2,wp22_2006,8,0.691138648585457,849,14.000000008394496,1,0.027698998259844784
wp22_2006,1,0.7672309044239412,312,14.000003085768885,2,1430,wp22_2006,8,0.46382860322760133,849,14.000000008394496,1,wp22_2006,4,0.2059855038578443,838,38.00000235714774,3,0.07892206998673923
wp22_2006,10,0.600384962164004,-224,236.99999491565666,7,1431,wp22_2006,11,0.36185833436152587,951,116.00006136382332,4,wp22_2006,3,0.1470657002571896,690,161.00024690053633,5,0.051421530175340055
wp22_2006,17,0.36055634674770576,833,285.0000336274262,9,1432,wp22_2006,4,0.2883213385521153,838,38.00000235714774,3,wp22_2006,10,0.13233574935702597,-224,236.99999491565666,7,0.013605673586485824
wp22_2006,11,0.22803827269891822,951,116.00006136382332,4,1433,wp22_2006,13,0.1649615455959362,765,313.00013620048037,10,wp22_2006,6,0.04418985270049099,351,280.0000809463666,8,0.008727452807128982
wp22_2006,9,0.193432557311448,102,318.00000976987457,11,1434,wp22_2006,2,0.13912075681691707,-123,413.9999466706781,12,wp22_2006,16,0.04418985270049099,752,221.00010029763,6,0.005705838851485531
wp22_2006,16,0.0959653851835406,752,221.00010029763,6,1435,wp22_2006,17,0.13188647746243737,833,285.0000336274262,9,wp22_2006,11,0.029459901800327332,951,116.00006136382332,4,0.0027007512654016377
wp22_2006,13,0.057409351151535594,765,313.00013620048037,10,1436,wp22_2006,5,0.11393989983305507,461,437.0003272920863,14,wp22_2006,5,0.014729950900163666,461,437.0003272920863,14,0.002476641351219561
wp22_2006,6,0.05689326335970354,351,280.0000809463666,8,1437,wp22_2006,12,0.10767946577629381,-396,416.99988501132236,13,wp22_2006,7,0.014729950900163666,237,552.0001227577482,15,0.0021660992648612682
wp22_2006,12,0.05687718232807798,-396,416.99988501132236,13,1438,wp22_2006,16,0.10044518642181412,752,221.00010029763,6,wp22_2006,9,0.014729950900163666,102,318.00000976987457,11,0.0018369436163803306
wp22_2006,3,0.01854151601103418,690,161.00024690053633,5,1439,wp22_2006,6,0.08769245038026342,351,280.0000809463666,8,wp22_2006,2,0.0,-123,413.9999466706781,12,0.0021359342323033085
wp22_2006,2,0.00025064720709282537,-123,413.9999466706781,12,1440,wp22_2006,9,0.0873678352810239,102,318.00000976987457,11,wp22_2006,12,0.0,-396,416.99988501132236,13,0.002537100987270538
wp22_2006,7,4.7786103425513826e-05,237,552.0001227577482,15,1441,wp22_2006,10,0.045075125208681135,-224,236.99999491565666,7,wp22_2006,13,0.0,765,313.00013620048037,10,0.000676538410498274
wp22_2006,15,2.850958145879226e-05,-921,645.9994382638213,16,1442,wp22_2006,15,0.011074012242626599,-921,645.9994382638213,16,wp22_2006,14,0.0,703,774.0005761916441,17,4.077294816399065e-05
wp22_2006,5,1.5004552516076123e-05,461,437.0003272920863,14,1443,wp22_2006,7,0.0016694490818030046,237,552.0001227577482,15,wp22_2006,15,0.0,-921,645.9994382638213,16,9.207453456360916e-07
wp22_2006,14,0.0,703,774.0005761916441,17,1444,wp22_2006,14,0.0,703,774.0005761916441,17,wp22_2006,17,0.0,833,285.0000336274262,9,
wp21_2006,17,1.0,664,6.0,1,1445,wp21_2006,17,1.0,664,6.0,1,wp21_2006,8,1.0,233,26.000005170410006,2,
wp21_2006,13,0.650666017481354,374,294.0000011990685,10,1446,wp21_2006,2,0.7346690953248329,-61,160.99999606512728,5,wp21_2006,16,0.2222740706175144,-435,160.9998737587892,4,0.075520806428297
wp21_2006,10,0.6272061783242401,-44,154.99999956317916,3,1447,wp21_2006,8,0.6083788706739527,233,26.000005170410006,2,wp21_2006,17,0.2222740706175144,664,6.0,1,0.052233565998632006
wp21_2006,8,0.4218283458698342,233,26.000005170410006,2,1448,wp21_2006,9,0.3023679417122039,430,201.00005723579451,7,wp21_2006,1,0.11105926271581892,388,162.00001572412899,6,0.02457453697753892
wp21_2006,1,0.2825548766734388,388,162.00001572412899,6,1449,wp21_2006,10,0.29143897996357016,-44,154.99999956317916,3,wp21_2006,2,0.0,-61,160.99999606512728,5,0.027475477444236365
wp21_2006,2,0.22363714853244115,-61,160.99999606512728,5,1450,wp21_2006,16,0.23315118397085613,-435,160.9998737587892,4,wp21_2006,3,0.0,-929,490.9992391717102,15,0.01741059427684276
wp21_2006,12,0.22284113002444098,-229,218.99997814311203,8,1451,wp21_2006,12,0.19854280510018224,-229,218.99997814311203,8,wp21_2006,4,0.0,579,371.00025108609356,11,0.014944637213623935
wp21_2006,9,0.19976114001403172,430,201.00005723579451,7,1452,wp21_2006,15,0.09471766848816028,571,285.0001315536864,9,wp21_2006,5,0.0,-789,601.9994395013055,17,0.00998501344895753
wp21_2006,14,0.18782324124150268,423,427.0000755412792,12,1453,wp21_2006,3,0.04735883424408014,-929,490.9992391717102,15,wp21_2006,6,0.0,-227,570.9998615480649,16,0.009541779794093257
wp21_2006,15,0.1739409421641297,571,285.0001315536864,9,1454,wp21_2006,4,0.04735883424408014,579,371.00025108609356,11,wp21_2006,7,0.0,-368,489.9998680956604,14,0.00808689009789774
wp21_2006,16,0.171111387424394,-435,160.9998737587892,4,1455,wp21_2006,1,0.04371584699453552,388,162.00001572412899,6,wp21_2006,9,0.0,430,201.00005723579451,7,0.007903300984361069
wp21_2006,7,7.580988702990231e-05,-368,489.9998680956604,14,1456,wp21_2006,11,0.029143897996357013,143,461.00007401868186,13,wp21_2006,10,0.0,-44,154.99999956317916,3,0.00028238771398210634
wp21_2006,4,7.016587449594627e-05,579,371.00025108609356,11,1457,wp21_2006,13,0.014571948998178506,374,294.0000011990685,10,wp21_2006,11,0.0,143,461.00007401868186,13,7.044138910363062e-05
wp21_2006,11,4.498173384029937e-05,143,461.00007401868186,13,1458,wp21_2006,5,0.0,-789,601.9994395013055,17,wp21_2006,12,0.0,-229,218.99997814311203,8,6.744521264265111e-10
wp21_2006,6,2.54380604081652e-05,-227,570.9998615480649,16,1459,wp21_2006,6,0.0,-227,570.9998615480649,16,wp21_2006,13,0.0,374,294.0000011990685,10,2.156983057764873e-10
wp21_2006,5,2.3747423898146786e-05,-789,601.9994395013055,17,1460,wp21_2006,7,0.0,-368,489.9998680956604,14,wp21_2006,14,0.0,423,427.0000755412792,12,1.8798004726609104e-10
wp21_2006,3,0.0,-929,490.9992391717102,15,1461,wp21_2006,14,0.0,423,427.0000755412792,12,wp21_2006,15,0.0,571,285.0001315536864,9,
wp20_2006,1,1.0,-187,3.0,1,1462,wp20_2006,1,1.0,-187,3.0,1,wp20_2006,1,1.0,-187,3.0,1,
wp20_2006,8,0.3784234505151915,514,17.000001430193038,2,1463,wp20_2006,11,0.6670005143877276,-638,368.99972344048774,11,wp20_2006,8,0.5361685969242452,514,17.000001430193038,2,0.02087954060601317
wp20_2006,10,0.35376330548014373,360,169.00000368832207,5,1464,wp20_2006,8,0.4485430724076375,514,17.000001430193038,2,wp20_2006,13,0.11600531611923295,872,50.000035105112694,3,0.029348904180183225
wp20_2006,12,0.3227213907300786,47,276.00000104874835,8,1465,wp20_2006,13,0.34549608157584205,872,50.000035105112694,3,wp20_2006,10,0.057907727359027904,360,169.00000368832207,5,0.025558670722042005
wp20_2006,13,0.3084669590140245,872,50.000035105112694,3,1466,wp20_2006,3,0.24037943659414818,403,350.00032999226204,10,wp20_2006,15,0.057907727359027904,-446,425.9998702300688,12,0.01678529399133428
wp20_2006,9,0.14198106044779626,-904,165.99994160283103,4,1467,wp20_2006,17,0.20639353686949685,-954,280.99990897503244,9,wp20_2006,3,0.043478260869565216,403,350.00032999226204,10,0.006732192632943198
wp20_2006,17,0.12504944613794206,-954,280.99990897503244,9,1468,wp20_2006,9,0.20426941813670618,-904,165.99994160283103,4,wp20_2006,2,0.029048794380102525,-869,229.99984513961223,7,0.007699032681844702
wp20_2006,7,0.09285697733136339,-305,225.99995935503154,6,1469,wp20_2006,12,0.19648098278314025,47,276.00000104874835,8,wp20_2006,6,0.014429466489462691,-433,445.99977584091516,14,0.008338593924592245
wp20_2006,2,0.07853843274536874,-869,229.99984513961223,7,1470,wp20_2006,7,0.16284910284728743,-305,225.99995935503154,6,wp20_2006,7,0.014429466489462691,-305,225.99995935503154,6,0.005541106184004066
wp20_2006,14,0.07629440760622422,-145,551.9999665096032,15,1471,wp20_2006,2,0.12260885352053018,-869,229.99984513961223,7,wp20_2006,9,0.014429466489462691,-904,165.99994160283103,4,0.002945846436357839
wp20_2006,15,0.06326188420730598,-446,425.9998702300688,12,1472,wp20_2006,16,0.08142455142364372,-776,426.9995269497789,13,wp20_2006,16,0.014429466489462691,-776,426.9995269497789,13,0.0012004714843199158
wp20_2006,5,0.008376003972299565,-888,564.9996817092991,16,1473,wp20_2006,10,0.052748948530969175,360,169.00000368832207,5,wp20_2006,4,0.0,-795,647.9994353121472,17,0.0008035945370789299
wp20_2006,11,0.002063018056836734,-638,368.99972344048774,11,1474,wp20_2006,6,0.02478138521589156,-433,445.99977584091516,14,wp20_2006,5,0.0,-888,564.9996817092991,16,0.000189082883849144
wp20_2006,6,0.002052999157391893,-433,445.99977584091516,14,1475,wp20_2006,4,0.007434415564767472,-795,647.9994353121472,17,wp20_2006,11,0.0,-638,368.99972344048774,11,1.4740830479913296e-05
wp20_2006,16,0.0006125803167550285,-776,426.9995269497789,13,1476,wp20_2006,5,0.0038942176767829584,-888,564.9996817092991,16,wp20_2006,12,0.0,47,276.00000104874835,8,4.38488828689594e-06
wp20_2006,4,3.596994410878029e-05,-795,647.9994353121472,17,1477,wp20_2006,14,0.0007080395775969024,-145,551.9999665096032,15,wp20_2006,14,0.0,-145,551.9999665096032,15,1.5904857876327459e-07
wp20_2006,3,0.0,403,350.00032999226204,10,1478,wp20_2006,15,0.0,-446,425.9998702300688,12,wp20_2006,17,0.0,-954,280.99990897503244,9,
wp1_2005,17,1.0,677,6.0,1,1479,wp1_2005,17,1.0,677,6.0,1,wp1_2005,8,1.0,-527,41.99997878397526,2,
wp1_2005,10,0.5419969800296278,690,45.00000194084948,3,1480,wp1_2005,2,0.4817518248175185,774,134.00000765508244,6,wp1_2005,17,0.7999999999999999,677,6.0,1,0.02857948967455713
wp1_2005,2,0.2647835476348169,774,134.00000765508244,6,1481,wp1_2005,16,0.33785192909280526,-729,97.99990297444099,5,wp1_2005,1,0.25005875440658054,-607,60.9999864971613,4,0.002210574904331731
wp1_2005,1,0.2584557026856145,-607,60.9999864971613,4,1482,wp1_2005,8,0.2653806047966631,-527,41.99997878397526,2,wp1_2005,10,0.19999999999999998,690,45.00000194084948,3,0.0012899411548823359
wp1_2005,8,0.21080446406246942,-527,41.99997878397526,2,1483,wp1_2005,10,0.24139728884254452,690,45.00000194084948,3,wp1_2005,16,0.10011750881316099,-729,97.99990297444099,5,0.005524583205922964
wp1_2005,12,0.1380675494132519,976,206.00006304837697,7,1484,wp1_2005,1,0.09186652763295104,-607,60.9999864971613,4,wp1_2005,2,0.0,774,134.00000765508244,6,0.004939440252310057
wp1_2005,14,0.1308077879633493,-753,458.99992758525036,12,1485,wp1_2005,12,0.09071949947862361,976,206.00006304837697,7,wp1_2005,3,0.0,-342,634.9997197626107,17,0.004491295975191855
wp1_2005,16,0.12816828324495452,-729,97.99990297444099,5,1486,wp1_2005,5,0.07429614181439001,524,329.00018757097433,11,wp1_2005,4,0.0,-341,541.9998234082686,15,0.004141538856796264
wp1_2005,13,0.11234472909998788,0,323.0,9,1487,wp1_2005,9,0.06412930135557876,420,323.00012193584877,10,wp1_2005,5,0.0,524,329.00018757097433,11,0.003176438820246773
wp1_2005,11,0.08106032791110315,-373,320.9999140277265,8,1488,wp1_2005,11,0.06371220020855059,-373,320.9999140277265,8,wp1_2005,6,0.0,-780,545.999446031971,16,0.0018218297918756788
wp1_2005,9,0.07048570969188007,420,323.00012193584877,10,1489,wp1_2005,13,0.05787278415015644,0,323.0,9,wp1_2005,7,0.0,620,486.0002690763055,13,0.0014127633844632766
wp1_2005,5,0.039078627212574005,524,329.00018757097433,11,1490,wp1_2005,15,0.05474452554744527,-212,489.9998707501833,14,wp1_2005,9,0.0,420,323.00012193584877,10,0.00079492042547879
wp1_2005,7,0.00028913810185935324,620,486.0002690763055,13,1491,wp1_2005,6,0.036496350364963515,-780,545.999446031971,16,wp1_2005,11,0.0,-373,320.9999140277265,8,0.00044050490177826657
wp1_2005,4,2.327439804952959e-05,-341,541.9998234082686,15,1492,wp1_2005,7,0.026068821689259652,620,486.0002690763055,13,wp1_2005,12,0.0,976,206.00006304837697,7,0.00022632575661044697
wp1_2005,15,1.4991629680656234e-05,-212,489.9998707501833,14,1493,wp1_2005,3,0.008342022940563089,-342,634.9997197626107,17,wp1_2005,13,0.0,0,323.0,9,2.3154836990376285e-05
wp1_2005,6,8.437941489374888e-06,-780,545.999446031971,16,1494,wp1_2005,4,0.008342022940563089,-341,541.9998234082686,15,wp1_2005,14,0.0,-753,458.99992758525036,12,2.3173009479420643e-05
wp1_2005,3,0.0,-342,634.9997197626107,17,1495,wp1_2005,14,0.0,-753,458.99992758525036,12,wp1_2005,15,0.0,-212,489.9998707501833,14,
wp19_2006,8,1.0,427,11.000000004221969,1,1496,wp19_2006,17,1.0,-262,104.99999927358182,2,wp19_2006,8,1.0,427,11.000000004221969,1,
wp19_2006,17,0.7443693186167794,-262,104.99999927358182,2,1497,wp19_2006,2,0.6255534471853257,-1000,119.999977816533,3,wp19_2006,16,0.06666666666666667,-253,244.99984583868334,7,0.13095875486712383
wp19_2006,10,0.610594051988492,84,145.00000083596922,4,1498,wp19_2006,8,0.5436432637571157,427,11.000000004221969,1,wp19_2006,1,0.0,813,369.00035260391456,12,0.11214258376616947
wp19_2006,2,0.4973977041730438,-1000,119.999977816533,3,1499,wp19_2006,16,0.32637571157495265,-253,244.99984583868334,7,wp19_2006,2,0.0,-1000,119.999977816533,3,0.06386235052914883
wp19_2006,9,0.2564705876184218,-253,173.99998979618383,5,1500,wp19_2006,12,0.22865275142314997,-71,173.9999932273223,6,wp19_2006,3,0.0,399,477.0002833192272,16,0.019805512509550392
wp19_2006,13,0.19650824525617888,-252,304.9999836359257,9,1501,wp19_2006,10,0.1774193548387097,84,145.00000083596922,4,wp19_2006,4,0.0,-879,324.9998432454289,10,0.011742917277069446
wp19_2006,12,0.1921370555558179,-71,173.9999932273223,6,1502,wp19_2006,9,0.08064516129032258,-253,173.99998979618383,5,wp19_2006,5,0.0,-10,359.9999948261169,11,0.009308455440684996
wp19_2006,11,0.07344957677758664,-774,244.9998968551139,8,1503,wp19_2006,5,0.04554079696394687,-10,359.9999948261169,11,wp19_2006,6,0.0,-62,468.99997777697786,15,0.0013746174179340423
wp19_2006,4,0.02727765042493212,-879,324.9998432454289,10,1504,wp19_2006,11,0.034998945814885093,-774,244.9998968551139,8,wp19_2006,7,0.0,722,425.00016668670446,13,0.0003381024705594952
wp19_2006,7,0.0018094204569286676,722,425.00016668670446,13,1505,wp19_2006,1,0.01981868016023613,813,369.00035260391456,12,wp19_2006,9,0.0,-253,173.99998979618383,5,0.00012006458679081054
wp19_2006,15,0.0009126654906449785,-323,445.99990608628775,14,1506,wp19_2006,3,0.016129032258064516,399,477.0002833192272,16,wp19_2006,10,0.0,84,145.00000083596922,4,8.208607624668827e-05
wp19_2006,6,2.769043315289274e-05,-62,468.99997777697786,15,1507,wp19_2006,4,0.0142314990512334,-879,324.9998432454289,10,wp19_2006,11,0.0,-774,244.9998968551139,8,6.738075187740057e-05
wp19_2006,1,2.6162511167082262e-05,813,369.00035260391456,12,1508,wp19_2006,13,0.014231499051233396,-252,304.9999836359257,9,wp19_2006,12,0.0,-71,173.9999932273223,6,6.738797265646513e-05
wp19_2006,5,2.5856033803558996e-05,-10,359.9999948261169,11,1509,wp19_2006,6,0.0,-62,468.99997777697786,15,wp19_2006,13,0.0,-252,304.9999836359257,9,2.2284482801692853e-10
wp19_2006,16,1.3438462046215998e-06,-253,244.99984583868334,7,1510,wp19_2006,7,0.0,722,425.00016668670446,13,wp19_2006,14,0.0,662,614.0005424485829,17,6.019742072252929e-13
wp19_2006,3,8.925384289278454e-08,399,477.0002833192272,16,1511,wp19_2006,14,0.0,662,614.0005424485829,17,wp19_2006,15,0.0,-323,445.99990608628775,14,2.6554161570432886e-15
wp19_2006,14,0.0,662,614.0005424485829,17,1512,wp19_2006,15,0.0,-323,445.99990608628775,14,wp19_2006,17,0.0,-262,104.99999927358182,2,
wp18_2006,10,1.0,673,146.00000024081723,6,1513,wp18_2006,8,1.0,398,9.000001103490463,1,wp18_2006,10,1.0,673,146.00000024081723,6,
wp18_2006,8,0.39609443284435214,398,9.000001103490463,1,1514,wp18_2006,5,0.9540000000000001,911,78.00008686608595,4,wp18_2006,8,0.7222101841820152,398,9.000001103490463,1,0.07855610397512151
wp18_2006,9,0.15974625142633164,401,274.00000408124095,9,1515,wp18_2006,17,0.6279999999999999,-197,49.99999562845293,2,wp18_2006,4,0.22231852654387865,183,126.00001183668275,5,0.06462572009536795
wp18_2006,17,0.11119916644680196,-197,49.99999562845293,2,1516,wp18_2006,1,0.527671794871794,112,224.00001490792295,8,wp18_2006,5,0.05547128927410618,911,78.00008686608595,4,0.0665880606680181
wp18_2006,12,0.07839702808277094,567,75.00002283660658,3,1517,wp18_2006,12,0.512,567,75.00002283660658,3,wp18_2006,11,0.05547128927410618,-621,169.9998893948366,7,0.06615926507873722
wp18_2006,4,0.06333702001738394,183,126.00001183668275,5,1518,wp18_2006,16,0.45199999999999974,327,376.0001691636279,10,wp18_2006,12,0.05547128927410618,567,75.00002283660658,3,0.051392633359838714
wp18_2006,5,0.04429266615660677,911,78.00008686608595,4,1519,wp18_2006,2,0.35999999999999993,107,418.00006520652045,11,wp18_2006,17,0.05547128927410618,-197,49.99999562845293,2,0.032088969652280315
wp18_2006,1,0.03461616098720711,112,224.00001490792295,8,1520,wp18_2006,11,0.350993006993007,-621,169.9998893948366,7,wp18_2006,1,0.0,112,224.00001490792295,8,0.03741477970801049
wp18_2006,11,0.014123479548302889,-621,169.9998893948366,7,1521,wp18_2006,4,0.30453781512605016,183,126.00001183668275,5,wp18_2006,2,0.0,107,418.00006520652045,11,0.029547206637560674
wp18_2006,15,0.0005106932664499531,913,440.00021069849396,12,1522,wp18_2006,3,0.30399999999999994,508,500.0003606868433,14,wp18_2006,3,0.0,508,500.0003606868433,14,0.030753670018203855
wp18_2006,7,0.00019529012577288566,-802,520.999766734425,15,1523,wp18_2006,9,0.29399999999999993,401,274.00000408124095,9,wp18_2006,6,0.0,598,569.0002596435609,16,0.028792874280418657
wp18_2006,13,2.0315530136630457e-05,554,457.00019847619535,13,1524,wp18_2006,10,0.2799999999999999,673,146.00000024081723,6,wp18_2006,7,0.0,-802,520.999766734425,15,0.02613143735476082
wp18_2006,6,1.051841566106009e-05,598,569.0002596435609,16,1525,wp18_2006,13,0.17353846153846159,554,457.00019847619535,13,wp18_2006,9,0.0,401,274.00000408124095,9,0.010037924131367181
wp18_2006,16,5.104699116370214e-07,327,376.0001691636279,10,1526,wp18_2006,15,0.009999999999999997,913,440.00021069849396,12,wp18_2006,13,0.0,554,457.00019847619535,13,3.333163185382103e-05
wp18_2006,2,5.6869380657368116e-08,107,418.00006520652045,11,1527,wp18_2006,6,0.0,598,569.0002596435609,16,wp18_2006,14,0.0,90,689.0000737557689,17,1.078042152117545e-15
wp18_2006,3,3.3903731794645555e-08,508,500.0003606868433,14,1528,wp18_2006,7,0.0,-802,520.999766734425,15,wp18_2006,15,0.0,913,440.00021069849396,12,3.8315434320108665e-16
wp18_2006,14,0.0,90,689.0000737557689,17,1529,wp18_2006,14,0.0,90,689.0000737557689,17,wp18_2006,16,0.0,327,376.0001691636279,10,
wp17_2006,8,1.0,-766,10.999999992426167,1,1530,wp17_2006,3,1.0,837,59.000079807677935,3,wp17_2006,8,1.0,-766,10.999999992426167,1,
