0	wp75_2009.txt.pdf	0.3706721874322122	0.006985968980100031	0.054141259595775204	0.008042670170367267	0.008233463440832181	0.0019959911371714377	0.0	0.02307864752354475	0.004615729504708949	0.0335041369453777	0.23698556309416258	0.004241481166489305	0.12350195161248269	0.0	0.0	0.06911119312456103	0.054889756272214534
0	2005_rwss.txt.pdf	0.0901798710691042	0.0599614322372586	0.31819256571707216	0.04514321036754669	0.059067732457671	0.013521956155176405	0.0023393161369374654	0.07350617393922333	0.013245997866295257	0.02569124651688557	0.06835409718185471	0.023377971004849087	0.03005472045862566	0.005043201022488563	0.00869192658152999	0.09981993606138052	0.06380864522610076
0	wp72_2009.txt.pdf	0.025987397025081876	0.035656481845714696	0.026067049228117173	0.012489302464675462	0.014856867435714459	0.006212871836753319	0.0	0.007563496149090995	0.0	0.002836311055909124	0.021928597809544044	0.005942746974285783	0.013606674161986505	0.0010804994498701422	0.003376560780844195	0.7964631569855288	0.025931986796883414
0	wp137_2014.txt.pdf	0.052185789081098034	0.1146550660972025	0.03488238157249188	0.0034882381572491888	0.0067273164461234365	0.0024915986837494206	0.11174820096616153	0.13417258911990632	0.03575444111180419	0.03176788321780512	0.04198456524139663	0.09679860886366501	0.021494830183269056	0.0029899184204993053	0.00568084499894868	0.09044503222010396	0.21273269561852565
0	wp104_2011.txt.pdf	0.019688269073010665	0.15996718621821163	0.0	0.00328137817883511	0.004101722723543888	0.003691550451189499	0.0	0.1136177194421657	0.005332239540607055	0.09885151763740771	0.019688269073010665	0.02091878589007383	0.007383100902379003	0.004922067268252665	0.005332239540607055	0.08203445447087776	0.4511894995898276
0	policybrief25.txt.pdf	0.13133214845010613	0.038405509252786345	0.24762409299177482	0.009022246618114887	0.008778402114922592	0.10040297418942713	0.0	0.025603672835190897	0.034382074950113486	0.018288337739422067	0.170084299398607	0.027066739854344667	0.08520489659623046	0.01133876939844168	0.023701685710290993	0.011704536153230123	0.05705961374699685
0	PN_FinancialPolicyNote.txt.pdf	0.08318142814340147	0.2029774393890412	0.03567013760754095	0.014074285374924327	0.03180495241786934	0.00331301587686139	0.0	0.05687343921945385	0.02915453971638023	0.038178563914307434	0.05963028817762041	0.024295449763650192	0.030683623967239334	0.0	0.011153820118766679	0.14168664566710548	0.23732237064583755
0	policybrief35.txt.pdf	0.0485797325027792	0.19518262228405966	0.01799556091980692	0.030058519338578605	0.019379834836715147	0.06921369584541118	0.053986682759420763	0.04521961461900201	0.14027309024670007	0.018456985558776326	0.04067958338103027	0.07890361326376881	0.017818089904818677	0.0	0.05260240884251253	0.10889621479678036	0.06275375089983953
0	2008wess.txt.pdf	0.11255365001792125	0.08806970159834301	0.12257557170850472	0.017282944258805447	0.016214070984324844	0.021907046092067915	0.00564103190420528	0.0873892456319978	0.02176939660269275	0.054658348991299205	0.0776508116134283	0.03733677470297196	0.04226099039835558	0.008819955960718752	0.01974984484914302	0.08644907364796357	0.1796715410372566
0	wp103_2011.txt.pdf	0.008161125204095846	0.05755764014172914	0.6457473872700795	0.04343148894055856	0.11751625612937044	0.028203243669447306	0.0	0.012383115150492017	0.003552128648746713	0.0009373672823081604	0.023308103417393554	0.005229522732877104	0.0011347077627940887	0.0	0.0014800536036444637	0.030242428634468542	0.02111543141199435
0	wp59_2007.txt.pdf	0.054988427839312286	0.13122003636964788	0.0018598115390973716	0.0018598115390973716	0.01115886923458423	0.005579434617292114	0.015498429492478096	0.07315258720449663	0.01735824103157547	0.11654818978343533	0.019032071416763104	0.044015539758637784	0.013948586543230288	0.0	0.009299057695486859	0.10259960324020502	0.38188130269466025
0	2009_cdp_mdghealth.txt.pdf	0.012821354094191929	0.05852941861966664	0.7141400273117364	0.0118632283117331	0.05343482726774479	0.027986452372318553	0.0116272217585478	0.009218199068616121	0.002617968535486978	0.00636670282339087	0.03911552988315839	0.006821467310775931	0.004277244367837883	0.0013028388016977453	0.00167156676444239	0.014273869135581584	0.023932083573072978
0	2005_World_Public_Sector_Report.txt.pdf	0.021080851659975405	0.05625028599823647	0.38850257867647625	0.09393402647910923	0.04799149501297652	0.016246060075114158	0.0024436970586522683	0.07779102303376391	0.04045676241546532	0.04131658175091705	0.03013544934010354	0.015069465195022325	0.008535534455577434	0.0012671021785604353	0.0028600306316078398	0.07003756446495361	0.08608149157348788
0	2010_rwss.txt.pdf	0.21341916104450037	0.05062174203133054	0.20620847819023097	0.028540712325747508	0.02887293475712174	0.01688816007370728	0.0061740246483204825	0.06837781611310847	0.011559036562031316	0.022136034059735975	0.14024563012693403	0.021520322336478097	0.07101266344705012	0.00426066876689209	0.006002414378542883	0.034679739728542644	0.06948046140972541
0	wp157_2019.txt.pdf	0.019572916732907713	0.08933594596587344	0.06381138997562384	0.031641704751325855	0.022333986491468356	0.05861648835581352	0.003926854767730701	0.024051985452350533	0.009080851650377246	0.03362369394869411	0.013498563264074285	0.040495689792222844	0.005644853728612883	0.03681426344747532	0.018407131723737657	0.2827335432766104	0.2464101366751014
0	PN_SOEReformNote.txt.pdf	0.048099379152753446	0.06996638683297456	0.0980659044510612	0.06168076094522936	0.007201383912172963	0.024075214843637074	0.04394962240517322	0.10494958024946185	0.029652757285418083	0.041831568313357645	0.03731640730179272	0.0963714611776088	0.015220119467469623	0.004659719001994271	0.018448251139713677	0.16227824433460353	0.13623323918557792
